invoice_id,sale_date,customer_id,product_id,store_id,quantity,gross_sales,tax,total_sales,payment_method,rating
INV00958,2024-01-09,C0140,P018,S003,1,32.00,1.60,33.60,Cash,7.10
INV00959,2024-07-30,C0008,P011,S002,2,50.00,2.50,52.50,Cash,7.70
INV00960,2024-11-10,C0138,P017,S003,2,40.00,2.00,42.00,Card,6.10
INV00961,2024-02-01,C0162,P016,S002,2,18.00,0.90,18.90,Card,8.50
INV00962,2024-07-03,C0114,P013,S003,4,60.00,3.00,63.00,Upi,5.90
INV00963,2024-06-27,C0092,P016,S002,2,18.00,0.90,18.90,Upi,9.60
INV00964,2024-11-02,C0143,P004,S001,3,21.00,1.05,22.05,Card,8.80
INV00965,2024-03-19,C0052,P003,S001,2,19.00,0.95,19.95,Upi,7.00
INV00966,2024-10-19,C0051,P002,S001,2,24.00,1.20,25.20,Cash,7.20
INV00967,2024-11-12,C0101,P017,S003,3,60.00,3.00,63.00,Upi,10.00
INV00968,2024-02-05,C0047,P003,S002,1,9.50,0.48,9.98,Card,5.50
INV00969,2024-03-07,C0061,P014,S002,2,24.00,1.20,25.20,Card,6.00
INV00970,2024-04-14,C0010,P007,S003,1,8.00,0.40,8.40,Upi,8.90
INV00971,2024-01-01,C0100,P010,S002,5,25.00,1.25,26.25,Card,6.30
INV00972,2024-05-15,C0052,P013,S003,1,15.00,0.75,15.75,Card,9.40
INV00973,2024-10-02,C0095,P012,S002,1,18.00,0.90,18.90,Upi,8.70
INV00974,2024-05-06,C0120,P001,S001,2,37.00,1.85,38.85,Card,8.80
INV00975,2024-06-13,C0127,P016,S001,1,9.00,0.45,9.45,Card,6.00
INV00976,2024-10-02,C0016,P017,S003,1,20.00,1.00,21.00,Card,8.10
INV00977,2024-06-15,C0125,P006,S001,2,28.00,1.40,29.40,Upi,8.40
INV00978,2024-03-06,C0006,P003,S003,1,9.50,0.48,9.98,Upi,5.70
INV00979,2024-04-25,C0029,P005,S001,5,32.50,1.62,34.12,Upi,9.40
INV00980,2024-08-21,C0219,P016,S003,1,9.00,0.45,9.45,Upi,7.10
INV00981,2024-12-07,C0057,P009,S001,2,23.00,1.15,24.15,Upi,7.20
INV00982,2024-03-01,C0108,P003,S003,1,9.50,0.48,9.98,Upi,5.60
INV00983,2024-04-27,C0019,P001,S002,1,18.50,0.93,19.43,Upi,8.90
INV00984,2024-01-27,C0063,P002,S001,1,12.00,0.60,12.60,Upi,6.30
INV00985,2024-12-29,C0053,P017,S001,2,40.00,2.00,42.00,Upi,5.80
INV00986,2024-03-15,C0029,P007,S001,2,16.00,0.80,16.80,Card,9.80
INV00987,2024-06-27,C0215,P004,S003,3,21.00,1.05,22.05,Upi,7.70
INV00988,2024-09-27,C0091,P008,S001,2,44.00,2.20,46.20,Upi,8.40
INV00989,2024-11-05,C0079,P007,S002,1,8.00,0.40,8.40,Cash,6.10
INV00990,2024-12-19,C0073,P017,S003,1,20.00,1.00,21.00,Upi,9.70
INV00991,2024-06-12,C0228,P016,S001,1,9.00,0.45,9.45,Upi,9.10
INV00992,2024-10-25,C0076,P009,S002,1,11.50,0.58,12.08,Cash,7.50
INV00993,2024-07-05,C0019,P003,S003,4,38.00,1.90,39.90,Cash,7.90
INV00994,2024-09-05,C0132,P001,S003,4,74.00,3.70,77.70,Upi,9.40
INV00995,2024-11-04,C0203,P009,S003,3,34.50,1.73,36.23,Cash,9.70
INV00996,2024-03-15,C0079,P003,S002,1,9.50,0.48,9.98,Cash,8.20
INV00997,2024-09-14,C0220,P008,S001,1,22.00,1.10,23.10,Cash,8.60
INV00998,2024-10-06,C0081,P016,S003,4,36.00,1.80,37.80,Card,5.70
INV00999,2024-01-29,C0060,P015,S002,3,105.00,5.25,110.25,Upi,8.40
INV01000,2024-08-08,C0012,P013,S002,1,15.00,0.75,15.75,Upi,7.20
INV01001,2024-08-16,C0060,P016,S001,1,9.00,0.45,9.45,Card,8.20
INV01002,2024-12-17,C0080,P015,S001,1,35.00,1.75,36.75,Card,7.40
INV01003,2024-06-08,C0021,P018,S001,5,160.00,8.00,168.00,Upi,6.30
INV01004,2024-10-28,C0019,P001,S002,3,55.50,2.78,58.28,Card,7.60
INV01005,2024-10-19,C0085,P003,S002,1,9.50,0.48,9.98,Upi,6.50
INV01006,2024-07-16,C0058,P010,S003,2,10.00,0.50,10.50,Cash,7.70
INV01007,2024-03-30,C0063,P017,S001,1,20.00,1.00,21.00,Cash,9.70
INV01008,2024-01-15,C0083,P007,S001,4,32.00,1.60,33.60,Cash,9.20
INV01009,2024-09-18,C0097,P009,S001,1,11.50,0.58,12.08,Upi,5.70
INV01010,2024-08-20,C0068,P002,S001,1,12.00,0.60,12.60,Card,8.90
INV01011,2024-03-17,C0051,P001,S001,1,18.50,0.93,19.43,Card,9.20
INV01012,2024-10-30,C0077,P013,S003,3,45.00,2.25,47.25,Cash,9.60
INV01013,2024-12-22,C0111,P014,S001,4,48.00,2.40,50.40,Cash,7.70
INV01014,2024-04-04,C0212,P013,S003,5,75.00,3.75,78.75,Card,7.80
INV01015,2024-03-02,C0142,P006,S003,2,28.00,1.40,29.40,Card,7.80
INV01016,2024-02-20,C0088,P002,S003,2,24.00,1.20,25.20,Card,5.50
INV01017,2024-10-24,C0213,P015,S003,3,105.00,5.25,110.25,Cash,7.10
INV01018,2024-11-12,C0077,P007,S003,4,32.00,1.60,33.60,Card,8.70
INV01019,2024-01-14,C0015,P005,S002,1,6.50,0.33,6.83,Card,5.70
INV01020,2024-05-26,C0110,P004,S002,3,21.00,1.05,22.05,Card,8.30
INV01021,2024-06-13,C0009,P005,S002,2,13.00,0.65,13.65,Cash,5.60
INV01022,2024-01-06,C0006,P002,S003,1,12.00,0.60,12.60,Upi,6.40
INV01023,2024-04-23,C0023,P006,S003,1,14.00,0.70,14.70,Cash,6.10
INV01024,2024-08-09,C0001,P009,S001,2,23.00,1.15,24.15,Upi,6.80
INV01025,2024-04-10,C0089,P011,S001,1,25.00,1.25,26.25,Card,9.10
INV01026,2024-05-24,C0108,P011,S003,3,75.00,3.75,78.75,Upi,8.70
INV01027,2024-06-02,C0034,P011,S001,2,50.00,2.50,52.50,Card,9.60
INV01028,2024-10-06,C0008,P002,S001,2,24.00,1.20,25.20,Cash,9.80
INV01029,2024-12-19,C0108,P015,S001,1,35.00,1.75,36.75,Card,9.00
INV01030,2024-08-16,C0095,P018,S003,5,160.00,8.00,168.00,Card,8.30
INV01031,2024-08-12,C0062,P008,S003,3,66.00,3.30,69.30,Upi,8.00
INV01032,2024-01-13,C0081,P012,S001,3,54.00,2.70,56.70,Cash,9.30
INV01033,2024-10-03,C0013,P002,S002,1,12.00,0.60,12.60,Upi,7.90
INV01034,2024-02-21,C0147,P010,S003,1,5.00,0.25,5.25,Card,7.10
INV01035,2024-09-07,C0013,P016,S002,3,27.00,1.35,28.35,Card,6.10
INV01036,2024-05-04,C0012,P018,S002,1,32.00,1.60,33.60,Upi,8.30
INV01037,2024-03-06,C0123,P008,S002,1,22.00,1.10,23.10,Upi,7.40
INV01038,2024-02-13,C0003,P004,S002,1,7.00,0.35,7.35,Cash,8.20
INV01039,2024-05-03,C0036,P005,S002,2,13.00,0.65,13.65,Upi,7.80
INV01040,2024-01-18,C0082,P006,S003,2,28.00,1.40,29.40,Upi,9.40
INV01041,2024-06-25,C0138,P007,S001,4,32.00,1.60,33.60,Upi,8.40
INV01042,2024-03-11,C0066,P011,S003,3,75.00,3.75,78.75,Upi,5.70
INV01043,2024-11-27,C0016,P006,S003,2,28.00,1.40,29.40,Upi,9.10
INV01044,2024-04-17,C0048,P001,S003,3,55.50,2.78,58.28,Upi,5.70
INV01045,2024-12-09,C0017,P004,S003,2,14.00,0.70,14.70,Upi,6.10
INV01046,2024-12-16,C0095,P015,S003,4,140.00,7.00,147.00,Card,7.00
INV01047,2024-12-18,C0066,P003,S003,1,9.50,0.48,9.98,Cash,8.10
INV01048,2024-08-31,C0007,P005,S001,3,19.50,0.98,20.48,Upi,8.40
INV01049,2024-07-19,C0128,P013,S001,2,30.00,1.50,31.50,Upi,6.30
INV01050,2024-07-03,C0116,P017,S002,2,40.00,2.00,42.00,Cash,5.60
INV01051,2024-11-13,C0109,P002,S003,4,48.00,2.40,50.40,Upi,5.50
INV01052,2024-01-03,C0007,P005,S002,1,6.50,0.33,6.83,Cash,6.20
INV01053,2024-07-15,C0106,P017,S002,1,20.00,1.00,21.00,Card,7.10
INV01054,2024-01-18,C0200,P009,S001,2,23.00,1.15,24.15,Upi,9.90
INV01055,2024-05-05,C0093,P015,S001,2,70.00,3.50,73.50,Card,6.70
INV01056,2024-04-01,C0179,P011,S002,2,50.00,2.50,52.50,Card,8.10
INV01057,2024-06-15,C0145,P018,S003,4,128.00,6.40,134.40,Cash,6.30
INV01058,2024-03-31,C0100,P008,S002,1,22.00,1.10,23.10,Upi,6.90
INV01059,2024-10-29,C0173,P015,S003,1,35.00,1.75,36.75,Card,9.80
INV01060,2024-04-26,C0092,P017,S001,2,40.00,2.00,42.00,Upi,6.60
INV01061,2024-02-21,C0221,P018,S002,2,64.00,3.20,67.20,Cash,6.10
INV01062,2024-04-28,C0011,P015,S002,1,35.00,1.75,36.75,Card,6.00
INV01063,2024-02-07,C0190,P006,S002,1,14.00,0.70,14.70,Cash,9.40
INV01064,2024-08-28,C0069,P003,S001,1,9.50,0.48,9.98,Upi,9.00
INV01065,2024-10-12,C0034,P004,S001,3,21.00,1.05,22.05,Upi,5.60
INV01066,2024-10-07,C0128,P015,S003,4,140.00,7.00,147.00,Upi,8.70
INV01067,2024-04-20,C0106,P003,S002,3,28.50,1.43,29.93,Cash,5.60
INV01068,2024-10-23,C0008,P018,S001,2,64.00,3.20,67.20,Card,9.30
INV01069,2024-05-04,C0144,P010,S003,2,10.00,0.50,10.50,Upi,8.40
INV01070,2024-11-11,C0055,P001,S002,2,37.00,1.85,38.85,Upi,9.70
INV01071,2024-09-27,C0052,P005,S001,3,19.50,0.98,20.48,Upi,8.10
INV01072,2024-12-19,C0039,P016,S001,3,27.00,1.35,28.35,Cash,5.60
INV01073,2024-05-31,C0011,P017,S002,1,20.00,1.00,21.00,Upi,8.40
INV01074,2024-08-05,C0168,P013,S001,1,15.00,0.75,15.75,Cash,8.10
INV01075,2024-10-28,C0007,P013,S002,2,30.00,1.50,31.50,Card,7.80
INV01076,2024-01-13,C0052,P003,S001,1,9.50,0.48,9.98,Upi,6.30
INV01077,2024-11-25,C0106,P018,S002,1,32.00,1.60,33.60,Card,9.20
INV01078,2024-11-25,C0016,P002,S001,1,12.00,0.60,12.60,Card,9.80
INV01079,2024-10-05,C0018,P016,S002,2,18.00,0.90,18.90,Card,8.00
INV01080,2024-08-25,C0024,P012,S001,2,36.00,1.80,37.80,Card,6.50
INV01081,2024-03-09,C0004,P014,S001,2,24.00,1.20,25.20,Cash,8.20
INV01082,2024-03-24,C0074,P004,S002,4,28.00,1.40,29.40,Upi,5.80
INV01083,2024-08-20,C0092,P018,S001,5,160.00,8.00,168.00,Cash,6.30
INV01084,2024-11-18,C0121,P013,S003,3,45.00,2.25,47.25,Upi,5.80
INV01085,2024-01-01,C0116,P007,S003,3,24.00,1.20,25.20,Cash,6.30
INV01086,2024-01-27,C0134,P017,S002,3,60.00,3.00,63.00,Upi,6.60
INV01087,2024-09-20,C0081,P015,S003,2,70.00,3.50,73.50,Upi,6.10
INV01088,2024-05-06,C0065,P014,S001,3,36.00,1.80,37.80,Upi,9.70
INV01089,2024-12-08,C0144,P013,S003,1,15.00,0.75,15.75,Upi,7.60
INV01090,2024-11-05,C0169,P009,S002,3,34.50,1.73,36.23,Upi,7.10
INV01091,2024-10-29,C0072,P012,S001,3,54.00,2.70,56.70,Upi,8.80
INV01092,2024-03-07,C0060,P010,S001,1,5.00,0.25,5.25,Upi,9.40
INV01093,2024-03-27,C0028,P018,S003,1,32.00,1.60,33.60,Upi,8.40
INV01094,2024-04-10,C0045,P011,S003,1,25.00,1.25,26.25,Cash,7.90
INV01095,2024-04-27,C0004,P010,S001,1,5.00,0.25,5.25,Card,9.80
INV01096,2024-07-30,C0038,P001,S001,1,18.50,0.93,19.43,Upi,9.30
INV01097,2024-10-08,C0010,P002,S001,2,24.00,1.20,25.20,Card,6.30
INV01098,2024-09-26,C0010,P018,S003,2,64.00,3.20,67.20,Card,8.50
INV01099,2024-11-19,C0127,P006,S002,2,28.00,1.40,29.40,Upi,8.40
INV01100,2024-05-19,C0131,P013,S002,1,15.00,0.75,15.75,Upi,6.10
INV01101,2024-12-30,C0084,P005,S003,1,6.50,0.33,6.83,Upi,6.40
INV01102,2024-03-27,C0069,P015,S003,1,35.00,1.75,36.75,Cash,8.60
INV01103,2024-12-07,C0036,P018,S002,4,128.00,6.40,134.40,Card,5.50
INV01104,2024-04-25,C0171,P018,S003,1,32.00,1.60,33.60,Upi,6.30
INV01105,2024-11-30,C0095,P007,S003,1,8.00,0.40,8.40,Card,5.80
INV01106,2024-01-03,C0090,P014,S002,1,12.00,0.60,12.60,Upi,7.60
INV01107,2024-11-04,C0079,P018,S003,1,32.00,1.60,33.60,Cash,8.60
INV01108,2024-07-25,C0025,P013,S001,2,30.00,1.50,31.50,Upi,7.30
INV01109,2024-09-05,C0114,P003,S003,2,19.00,0.95,19.95,Upi,7.40
INV01110,2024-07-11,C0132,P012,S001,1,18.00,0.90,18.90,Cash,9.90
INV01111,2024-02-19,C0025,P008,S002,2,44.00,2.20,46.20,Cash,8.60
INV01112,2024-05-08,C0002,P016,S001,4,36.00,1.80,37.80,Card,7.60
INV01113,2024-05-28,C0003,P003,S003,3,28.50,1.43,29.93,Card,7.30
INV01114,2024-04-29,C0051,P004,S003,1,7.00,0.35,7.35,Upi,8.00
INV01115,2024-02-13,C0135,P014,S001,4,48.00,2.40,50.40,Cash,9.40
INV01116,2024-04-29,C0123,P018,S003,1,32.00,1.60,33.60,Cash,10.00
INV01117,2024-04-24,C0197,P002,S003,2,24.00,1.20,25.20,Upi,7.50
INV01118,2024-11-18,C0104,P005,S001,3,19.50,0.98,20.48,Card,5.80
INV01119,2024-02-24,C0133,P008,S002,1,22.00,1.10,23.10,Cash,9.30
INV01120,2024-02-13,C0099,P013,S003,1,15.00,0.75,15.75,Card,9.70
INV01121,2024-09-18,C0047,P018,S003,2,64.00,3.20,67.20,Upi,7.60
INV01122,2024-12-28,C0057,P016,S001,5,45.00,2.25,47.25,Cash,8.70
INV01123,2024-05-12,C0103,P005,S001,5,32.50,1.62,34.12,Cash,8.90
INV01124,2024-06-09,C0099,P002,S003,2,24.00,1.20,25.20,Card,6.10
INV01125,2024-10-17,C0073,P001,S003,2,37.00,1.85,38.85,Upi,7.70
INV01126,2024-06-30,C0116,P006,S001,1,14.00,0.70,14.70,Card,8.40
INV01127,2024-05-01,C0097,P006,S003,2,28.00,1.40,29.40,Upi,6.10
INV01128,2024-12-02,C0082,P001,S001,3,55.50,2.78,58.28,Card,9.20
INV01129,2024-02-02,C0075,P014,S001,3,36.00,1.80,37.80,Cash,9.30
INV01130,2024-03-15,C0103,P002,S002,4,48.00,2.40,50.40,Upi,7.80
INV01131,2024-03-01,C0089,P007,S001,2,16.00,0.80,16.80,Cash,5.70
INV01132,2024-12-17,C0128,P001,S003,4,74.00,3.70,77.70,Card,7.70
INV01133,2024-09-02,C0224,P008,S003,1,22.00,1.10,23.10,Cash,8.50
INV01134,2024-11-21,C0133,P007,S001,2,16.00,0.80,16.80,Upi,7.50
INV01135,2024-12-12,C0009,P009,S001,2,23.00,1.15,24.15,Upi,6.40
INV01136,2024-04-20,C0083,P018,S001,4,128.00,6.40,134.40,Cash,8.90
INV01137,2024-10-23,C0163,P004,S002,2,14.00,0.70,14.70,Cash,6.30
INV01138,2024-11-28,C0147,P005,S002,1,6.50,0.33,6.83,Upi,5.80
INV01139,2024-03-09,C0111,P008,S003,2,44.00,2.20,46.20,Upi,8.20
INV01140,2024-11-10,C0038,P014,S001,1,12.00,0.60,12.60,Card,7.00
INV01141,2024-05-22,C0120,P018,S001,2,64.00,3.20,67.20,Cash,8.60
INV01142,2024-09-02,C0104,P007,S001,1,8.00,0.40,8.40,Upi,9.70
INV01143,2024-08-31,C0010,P005,S001,5,32.50,1.62,34.12,Card,5.90
INV01144,2024-04-30,C0150,P013,S002,3,45.00,2.25,47.25,Upi,8.90
INV01145,2024-12-12,C0059,P001,S002,1,18.50,0.93,19.43,Card,9.30
INV01146,2024-04-20,C0137,P017,S003,3,60.00,3.00,63.00,Card,10.00
INV01147,2024-05-17,C0057,P001,S001,3,55.50,2.78,58.28,Upi,10.00
INV01148,2024-03-11,C0229,P001,S001,2,37.00,1.85,38.85,Upi,9.80
INV01149,2024-12-04,C0112,P003,S002,1,9.50,0.48,9.98,Upi,5.60
INV01150,2024-04-19,C0020,P002,S001,3,36.00,1.80,37.80,Cash,8.80
INV01151,2024-06-29,C0058,P007,S003,2,16.00,0.80,16.80,Card,9.20
INV01152,2024-08-19,C0069,P006,S001,3,42.00,2.10,44.10,Cash,8.90
INV01153,2024-03-02,C0081,P011,S001,1,25.00,1.25,26.25,Upi,6.80
INV01154,2024-04-17,C0132,P002,S003,2,24.00,1.20,25.20,Upi,8.80
INV01155,2024-09-21,C0006,P001,S003,2,37.00,1.85,38.85,Upi,5.50
INV01156,2024-08-11,C0063,P017,S001,1,20.00,1.00,21.00,Card,6.10
INV01157,2024-10-06,C0089,P001,S002,3,55.50,2.78,58.28,Cash,6.20
INV01158,2024-05-25,C0081,P014,S001,1,12.00,0.60,12.60,Cash,10.00
INV01159,2024-05-20,C0098,P010,S001,1,5.00,0.25,5.25,Upi,9.50
INV01160,2024-03-13,C0030,P006,S003,4,56.00,2.80,58.80,Upi,9.70
INV01161,2024-09-24,C0176,P014,S003,3,36.00,1.80,37.80,Card,9.70
INV01162,2024-12-14,C0131,P018,S002,2,64.00,3.20,67.20,Card,6.60
INV01163,2024-03-22,C0016,P011,S001,2,50.00,2.50,52.50,Upi,9.30
INV01164,2024-11-04,C0038,P016,S001,1,9.00,0.45,9.45,Card,9.00
INV01165,2024-03-04,C0034,P013,S003,1,15.00,0.75,15.75,Card,5.80
INV01166,2024-03-03,C0134,P013,S001,2,30.00,1.50,31.50,Upi,8.80
INV01167,2024-06-30,C0080,P005,S002,5,32.50,1.62,34.12,Upi,6.70
INV01168,2024-06-27,C0046,P017,S001,3,60.00,3.00,63.00,Upi,9.90
INV01169,2024-06-05,C0058,P006,S001,2,28.00,1.40,29.40,Upi,7.50
INV01170,2024-09-15,C0042,P006,S003,1,14.00,0.70,14.70,Upi,8.10
INV01171,2024-07-20,C0028,P001,S003,1,18.50,0.93,19.43,Upi,8.20
INV01172,2024-05-17,C0103,P002,S003,3,36.00,1.80,37.80,Cash,7.90
INV01173,2024-10-23,C0003,P002,S001,1,12.00,0.60,12.60,Upi,8.60
INV01174,2024-10-21,C0084,P018,S002,3,96.00,4.80,100.80,Cash,5.80
INV01175,2024-03-14,C0055,P007,S003,1,8.00,0.40,8.40,Card,6.40
INV01176,2024-12-27,C0072,P015,S002,2,70.00,3.50,73.50,Card,7.30
INV01177,2024-06-11,C0003,P001,S002,1,18.50,0.93,19.43,Card,6.10
INV01178,2024-11-10,C0122,P017,S003,3,60.00,3.00,63.00,Upi,8.80
INV01179,2024-05-15,C0067,P002,S002,2,24.00,1.20,25.20,Upi,8.70
INV01180,2024-03-13,C0123,P004,S002,1,7.00,0.35,7.35,Card,6.60
INV01181,2024-11-08,C0022,P009,S001,1,11.50,0.58,12.08,Card,5.80
INV01182,2024-09-05,C0129,P009,S003,1,11.50,0.58,12.08,Card,9.90
INV01183,2024-02-18,C0004,P004,S003,3,21.00,1.05,22.05,Card,7.00
INV01184,2024-10-19,C0131,P017,S002,1,20.00,1.00,21.00,Upi,8.80
INV01185,2024-06-12,C0050,P011,S003,3,75.00,3.75,78.75,Upi,9.50
INV01186,2024-12-17,C0030,P012,S001,1,18.00,0.90,18.90,Card,9.60
INV01187,2024-10-11,C0145,P018,S002,1,32.00,1.60,33.60,Upi,9.70
INV01188,2024-11-27,C0236,P008,S001,2,44.00,2.20,46.20,Cash,6.30
INV01189,2024-12-08,C0058,P005,S003,2,13.00,0.65,13.65,Upi,7.20
INV01190,2024-03-06,C0190,P003,S001,2,19.00,0.95,19.95,Upi,6.60
INV01191,2024-06-06,C0121,P006,S003,5,70.00,3.50,73.50,Cash,7.10
INV01192,2024-04-04,C0121,P010,S002,5,25.00,1.25,26.25,Card,6.10
INV01193,2024-11-12,C0004,P017,S002,1,20.00,1.00,21.00,Upi,8.10
INV01194,2024-07-24,C0065,P014,S002,2,24.00,1.20,25.20,Card,7.20
INV01195,2024-10-11,C0010,P003,S001,4,38.00,1.90,39.90,Upi,9.50
INV01196,2024-12-01,C0219,P015,S002,2,70.00,3.50,73.50,Upi,9.50
INV01197,2024-03-18,C0092,P015,S003,3,105.00,5.25,110.25,Cash,6.30
INV01198,2024-12-08,C0033,P005,S001,1,6.50,0.33,6.83,Card,7.60
INV01199,2024-04-22,C0035,P012,S002,2,36.00,1.80,37.80,Upi,9.60
INV01200,2024-10-07,C0093,P017,S003,4,80.00,4.00,84.00,Card,10.00
INV01201,2024-06-15,C0078,P014,S001,2,24.00,1.20,25.20,Card,6.40
INV01202,2024-09-09,C0196,P008,S002,1,22.00,1.10,23.10,Upi,6.10
INV01203,2024-01-15,C0049,P006,S001,1,14.00,0.70,14.70,Upi,7.00
INV01204,2024-04-27,C0008,P008,S002,4,88.00,4.40,92.40,Cash,9.20
INV01205,2024-03-10,C0120,P004,S002,5,35.00,1.75,36.75,Card,9.90
INV01206,2024-06-28,C0041,P006,S003,2,28.00,1.40,29.40,Upi,8.10
INV01207,2024-05-25,C0067,P013,S001,1,15.00,0.75,15.75,Upi,7.30
INV01208,2024-04-18,C0129,P013,S003,3,45.00,2.25,47.25,Upi,5.60
INV01209,2024-05-18,C0046,P004,S002,1,7.00,0.35,7.35,Upi,5.90
INV01210,2024-01-05,C0178,P015,S001,1,35.00,1.75,36.75,Card,9.10
INV01211,2024-08-17,C0141,P003,S002,1,9.50,0.48,9.98,Upi,7.90
INV01212,2024-03-01,C0006,P014,S001,3,36.00,1.80,37.80,Upi,7.60
INV01213,2024-06-05,C0059,P017,S002,2,40.00,2.00,42.00,Upi,6.40
INV01214,2024-01-16,C0108,P011,S002,5,125.00,6.25,131.25,Upi,7.30
INV01215,2024-05-14,C0125,P010,S002,1,5.00,0.25,5.25,Card,5.60
INV01216,2024-12-25,C0079,P004,S003,5,35.00,1.75,36.75,Cash,9.90
INV01217,2024-02-01,C0025,P009,S001,2,23.00,1.15,24.15,Card,8.60
INV01218,2024-07-13,C0150,P015,S001,1,35.00,1.75,36.75,Card,8.30
INV01219,2024-07-11,C0051,P007,S002,5,40.00,2.00,42.00,Upi,6.80
INV01220,2024-11-04,C0040,P016,S002,1,9.00,0.45,9.45,Card,8.60
INV01221,2024-04-17,C0021,P017,S003,2,40.00,2.00,42.00,Upi,7.10
INV01222,2024-03-25,C0143,P006,S002,1,14.00,0.70,14.70,Upi,8.50
INV01223,2024-09-28,C0134,P012,S002,1,18.00,0.90,18.90,Upi,8.50
INV01224,2024-06-27,C0081,P003,S002,1,9.50,0.48,9.98,Upi,6.10
INV01225,2024-03-24,C0005,P009,S003,1,11.50,0.58,12.08,Upi,8.90
INV01226,2024-06-27,C0015,P018,S003,2,64.00,3.20,67.20,Cash,9.60
INV01227,2024-04-13,C0138,P004,S002,2,14.00,0.70,14.70,Upi,6.70
INV01228,2024-08-19,C0028,P005,S003,1,6.50,0.33,6.83,Card,6.00
INV01229,2024-01-03,C0066,P003,S001,5,47.50,2.38,49.88,Cash,7.00
INV01230,2024-03-08,C0147,P002,S002,1,12.00,0.60,12.60,Cash,5.70
INV01231,2024-12-22,C0049,P016,S003,2,18.00,0.90,18.90,Cash,9.00
INV01232,2024-12-13,C0018,P006,S001,2,28.00,1.40,29.40,Card,8.90
INV01233,2024-03-12,C0230,P006,S002,2,28.00,1.40,29.40,Card,9.90
INV01234,2024-03-29,C0137,P013,S001,2,30.00,1.50,31.50,Card,5.70
INV01235,2024-03-15,C0057,P015,S001,1,35.00,1.75,36.75,Upi,8.10
INV01236,2024-07-25,C0016,P001,S002,2,37.00,1.85,38.85,Card,8.50
INV01237,2024-06-02,C0098,P013,S001,1,15.00,0.75,15.75,Cash,9.30
INV01238,2024-04-28,C0091,P018,S001,4,128.00,6.40,134.40,Upi,6.80
INV01239,2024-02-17,C0009,P010,S002,2,10.00,0.50,10.50,Card,5.90
INV01240,2024-10-11,C0106,P006,S003,1,14.00,0.70,14.70,Upi,8.90
INV01241,2024-01-15,C0091,P009,S002,1,11.50,0.58,12.08,Card,7.30
INV01242,2024-12-13,C0053,P012,S003,1,18.00,0.90,18.90,Card,6.00
INV01243,2024-03-25,C0009,P017,S003,3,60.00,3.00,63.00,Upi,8.40
INV01244,2024-02-26,C0040,P011,S002,1,25.00,1.25,26.25,Card,6.10
INV01245,2024-01-02,C0019,P014,S002,1,12.00,0.60,12.60,Upi,8.70
INV01246,2024-04-13,C0078,P015,S002,2,70.00,3.50,73.50,Cash,7.00
INV01247,2024-03-15,C0114,P009,S002,2,23.00,1.15,24.15,Upi,8.50
INV01248,2024-09-14,C0143,P015,S001,2,70.00,3.50,73.50,Card,6.50
INV01249,2024-04-26,C0222,P017,S003,1,20.00,1.00,21.00,Upi,6.50
INV01250,2024-08-03,C0060,P009,S002,4,46.00,2.30,48.30,Card,6.70
INV01251,2024-12-22,C0228,P007,S002,1,8.00,0.40,8.40,Upi,5.80
INV01252,2024-10-09,C0098,P005,S001,2,13.00,0.65,13.65,Upi,6.70
INV01253,2024-03-14,C0164,P003,S003,1,9.50,0.48,9.98,Card,7.90
INV01254,2024-12-15,C0210,P008,S003,1,22.00,1.10,23.10,Cash,9.80
INV01255,2024-03-06,C0040,P018,S002,3,96.00,4.80,100.80,Upi,8.90
INV01256,2024-06-30,C0021,P018,S003,1,32.00,1.60,33.60,Card,6.30
INV01257,2024-01-29,C0036,P009,S003,1,11.50,0.58,12.08,Upi,9.30
INV01258,2024-03-29,C0021,P001,S002,2,37.00,1.85,38.85,Card,6.20
INV01259,2024-01-14,C0081,P011,S002,2,50.00,2.50,52.50,Card,9.40
INV01260,2024-10-13,C0067,P009,S003,2,23.00,1.15,24.15,Card,6.90
INV01261,2024-05-14,C0063,P003,S003,1,9.50,0.48,9.98,Cash,7.90
INV01262,2024-10-04,C0086,P014,S003,2,24.00,1.20,25.20,Card,9.00
INV01263,2024-04-15,C0137,P016,S001,1,9.00,0.45,9.45,Upi,6.10
INV01264,2024-03-20,C0106,P004,S002,2,14.00,0.70,14.70,Card,9.10
INV01265,2024-01-10,C0066,P010,S003,2,10.00,0.50,10.50,Card,7.00
INV01266,2024-01-08,C0004,P009,S001,2,23.00,1.15,24.15,Upi,9.70
INV01267,2024-04-12,C0225,P013,S001,3,45.00,2.25,47.25,Cash,9.50
INV01268,2024-01-12,C0017,P009,S001,1,11.50,0.58,12.08,Upi,7.70
INV01269,2024-03-01,C0122,P006,S001,1,14.00,0.70,14.70,Cash,7.80
INV01270,2024-05-14,C0111,P014,S003,2,24.00,1.20,25.20,Card,6.70
INV01271,2024-09-29,C0090,P018,S001,2,64.00,3.20,67.20,Card,6.70
INV01272,2024-04-29,C0067,P017,S001,1,20.00,1.00,21.00,Upi,7.00
INV01273,2024-12-06,C0064,P009,S001,4,46.00,2.30,48.30,Upi,8.30
INV01274,2024-04-17,C0093,P012,S003,1,18.00,0.90,18.90,Upi,6.30
INV01275,2024-04-15,C0152,P005,S002,1,6.50,0.33,6.83,Upi,9.30
INV01276,2024-06-01,C0145,P007,S002,1,8.00,0.40,8.40,Card,9.50
